article_id	author_id 
133057	12651
121851	12652
163581	12653
77807	12654
626	12655
6954	12656
3503	12657
92435	12658
38983	12659
81124	12660
14407	12661
49387	12662
113432	12663
40359	12664
111662	12665
63461	12666
39773	12667
99711	12668
166009	12669
147982	12670
50594	12671
28427	12672
140232	12673
91789	12674
117157	12675
130928	12676
53261	12677
151280	12678
34682	12679
105019	12680
45993	12681
18047	12682
134260	12683
145481	12684
34589	12685
127973	12686
9331	12687
47211	12688
43357	12689
148611	12690
38362	12691
137844	12692
128446	12693
130291	12694
103252	12695
142295	12696
156844	12697
21952	12698
29336	12699
150379	12700
112146	12701
6683	12702
129970	12703
33979	12704
155983	12705
139971	12706
30572	12707
76685	12708
132243	12709
135221	12710
147855	12711
105827	12712
132269	12713
40174	12714
39832	12715
22844	12716
103681	12717
103123	12718
110481	12719
62074	12720
1591	12721
110470	12722
86246	12723
38879	12724
67880	12725
130842	12726
134849	12727
124853	12728
33882	12729
105734	12730
12908	12731
78982	12732
11862	12733
136005	12734
122667	12735
23557	12736
73749	12737
149294	12738
68940	12739
128811	12740
74348	12741
111488	12742
101255	12743
96408	12744
72671	12745
119435	12746
124802	12747
113638	12748
32550	12749
72369	12750
31763	12751
132896	12752
103770	12753
59524	12754
60321	12755
156894	12756
73058	12757
104609	12758
53677	12759
59174	12760
83173	12761
81270	12762
113420	12763
71355	12764
8645	12765
131644	12766
30808	12767
155001	12768
7440	12769
33703	12770
73259	12771
99796	12772
93781	12773
81655	12774
6386	12775
87262	12776
82194	12777
37405	12778
115697	12779
52757	12780
23859	12781
25038	12782
91448	12783
38312	12784
23463	12785
58950	12786
105842	12787
46657	12788
138966	12789
57164	12790
117903	12791
17534	12792
57059	12793
52479	12794
27199	12795
58495	12796
45222	12797
42665	12798
67772	12799
30444	12800
165522	12801
105698	12802
135953	12803
15021	12804
61615	12805
137615	12806
120566	12807
8397	12808
32045	12809
137207	12810
106342	12811
50472	12812
106507	12813
96521	12814
149286	12815
50839	12816
102169	12817
94758	12818
54033	12819
157612	12820
47461	12821
109719	12822
130123	12823
99141	12824
27947	12825
78880	12826
146305	12827
90385	12828
79085	12829
109486	12830
8904	12831
116696	12832
66622	12833
80681	12834
150074	12835
60394	12836
145897	12837
58986	12838
74383	12839
64569	12840
131256	12841
127206	12842
76468	12843
54366	12844
29942	12845
32697	12846
68761	12847
137423	12848
14649	12849
126834	12850
133174	12851
89784	12852
49588	12853
132705	12854
153684	12855
137939	12856
106566	12857
137207	12858
57473	12859
29521	12860
94125	12861
90501	12862
35677	12863
131238	12864
109188	12865
159529	12866
154042	12867
6257	12868
159369	12869
155009	12870
139555	12871
94024	12872
47134	12873
46179	12874
112232	12875
20925	12876
134912	12877
110136	12878
118668	12879
110110	12880
40778	12881
78676	12882
15142	12883
28184	12884
66126	12885
137650	12886
138868	12887
6020	12888
135510	12889
155621	12890
21057	12891
142981	12892
161705	12893
161141	12894
166486	12895
114794	12896
97561	12897
89451	12898
118982	12899
62765	12900
46023	12901
113875	12902
163378	12903
136440	12904
50926	12905
56090	12906
107245	12907
34080	12908
47615	12909
5518	12910
153848	12911
87850	12912
163624	12913
27302	12914
2159	12915
93188	12916
164394	12917
23668	12918
126299	12919
3878	12920
73786	12921
83606	12922
58082	12923
21254	12924
119993	12925
153777	12926
18593	12927
6384	12928
23597	12929
108112	12930
73438	12931
82356	12932
105487	12933
155257	12934
38257	12935
104801	12936
118730	12937
145929	12938
142458	12939
155309	12940
42278	12941
121394	12942
54020	12943
85257	12944
102702	12945
150151	12946
85013	12947
118407	12948
129288	12949
117251	12950
59380	12951
88628	12952
34747	12953
15125	12954
60541	12955
35508	12956
101861	12957
81091	12958
154419	12959
76814	12960
144224	12961
6911	12962
164067	12963
70192	12964
102986	12965
56917	12966
23526	12967
103244	12968
9085	12969
72583	12970
167798	12971
113467	12972
153063	12973
153639	12974
111651	12975
94974	12976
143642	12977
46212	12978
3810	12979
1710	12980
44346	12981
159470	12982
4468	12983
153629	12984
45501	12985
70114	12986
26034	12987
64028	12988
19068	12989
153966	12990
9892	12991
57405	12992
88028	12993
149248	12994
136618	12995
60225	12996
100142	12997
45568	12998
167380	12999
56041	13000
33899	13001
144762	13002
105429	13003
136775	13004
157089	13005
83	13006
147434	13007
97077	13008
128976	13009
147744	13010
107307	13011
146854	13012
12297	13013
51181	13014
140431	13015
46381	13016
108600	13017
16178	13018
161900	13019
10058	13020
60073	13021
67653	13022
63608	13023
149368	13024
130466	13025
57644	13026
2543	13027
86867	13028
105947	13029
106804	13030
119513	13031
109122	13032
115985	13033
103663	13034
76590	13035
150134	13036
78604	13037
150294	13038
7231	13039
154518	13040
58620	13041
120290	13042
32619	13043
80482	13044
97190	13045
149868	13046
124707	13047
86244	13048
91807	13049
87086	13050
81327	13051
93364	13052
14238	13053
29961	13054
110180	13055
119736	13056
146140	13057
82786	13058
157187	13059
123594	13060
16247	13061
46526	13062
48885	13063
92120	13064
64757	13065
17706	13066
35701	13067
34267	13068
1182	13069
25288	13070
96332	13071
121357	13072
136637	13073
118155	13074
10321	13075
114514	13076
149553	13077
11984	13078
56864	13079
98395	13080
52830	13081
142592	13082
156171	13083
44551	13084
161037	13085
11478	13086
142143	13087
14326	13088
50098	13089
85517	13090
49777	13091
55441	13092
115576	13093
90683	13094
60878	13095
121223	13096
156016	13097
73866	13098
78449	13099
91184	13100
152391	13101
18317	13102
26827	13103
166623	13104
42425	13105
5363	13106
59400	13107
46430	13108
89777	13109
137940	13110
138413	13111
106819	13112
58923	13113
18392	13114
149099	13115
140574	13116
12465	13117
112	13118
19041	13119
132002	13120
54527	13121
161447	13122
101855	13123
29016	13124
51735	13125
20942	13126
139471	13127
53634	13128
36973	13129
111329	13130
167006	13131
2765	13132
121210	13133
105891	13134
142724	13135
40488	13136
49741	13137
136627	13138
26181	13139
139917	13140
32302	13141
104787	13142
90454	13143
100031	13144
28371	13145
10188	13146
55553	13147
3031	13148
61027	13149
1587	13150
42364	13151
11616	13152
103190	13153
54828	13154
167358	13155
127426	13156
60283	13157
39104	13158
132804	13159
119036	13160
124810	13161
148726	13162
27638	13163
75281	13164
20900	13165
111898	13166
150353	13167
126516	13168
8672	13169
161940	13170
82926	13171
12747	13172
19819	13173
165507	13174
49122	13175
108919	13176
49681	13177
104792	13178
167406	13179
37692	13180
65403	13181
147121	13182
26420	13183
26492	13184
11878	13185
141126	13186
537	13187
59364	13188
75889	13189
127626	13190
50619	13191
25107	13192
124978	13193
67074	13194
130070	13195
106319	13196
145603	13197
163123	13198
128988	13199
117083	13200
102385	13201
136198	13202
89491	13203
59245	13204
46205	13205
50574	13206
31959	13207
4143	13208
67236	13209
96369	13210
133817	13211
100954	13212
144108	13213
67491	13214
52345	13215
57777	13216
68645	13217
6746	13218
113030	13219
73698	13220
20547	13221
11544	13222
38712	13223
158563	13224
136249	13225
154480	13226
162568	13227
136665	13228
51905	13229
116110	13230
152783	13231
18415	13232
39135	13233
116973	13234
142549	13235
131774	13236
129082	13237
107776	13238
21324	13239
124436	13240
7188	13241
121895	13242
51344	13243
132320	13244
158341	13245
63026	13246
121453	13247
99330	13248
40704	13249
112010	13250
136988	13251
84673	13252
21778	13253
67750	13254
139782	13255
151180	13256
62313	13257
108980	13258
31778	13259
109199	13260
164226	13261
55255	13262
10820	13263
151089	13264
33309	13265
70013	13266
21488	13267
97094	13268
25265	13269
123726	13270
150679	13271
147291	13272
95897	13273
124450	13274
117234	13275
128735	13276
56663	13277
56642	13278
158735	13279
96513	13280
36876	13281
48080	13282
126820	13283
82579	13284
134876	13285
84649	13286
113659	13287
48406	13288
133520	13289
74692	13290
23114	13291
167984	13292
141527	13293
133526	13294
37133	13295
101474	13296
86456	13297
103296	13298
123729	13299
46193	13300
131489	13301
97919	13302
5670	13303
87105	13304
7297	13305
120796	13306
105093	13307
3282	13308
117888	13309
136394	13310
115824	13311
143027	13312
43462	13313
167193	13314
2866	13315
167568	13316
7252	13317
162216	13318
163467	13319
23192	13320
59129	13321
162822	13322
148725	13323
108103	13324
115353	13325
53388	13326
51675	13327
45033	13328
102906	13329
156368	13330
16996	13331
48975	13332
99641	13333
82883	13334
129977	13335
68295	13336
126809	13337
52218	13338
131053	13339
160860	13340
22288	13341
133740	13342
111856	13343
66453	13344
64926	13345
78799	13346
41106	13347
135541	13348
6116	13349
69056	13350
19389	13351
12001	13352
24211	13353
142618	13354
148207	13355
80661	13356
93600	13357
83325	13358
127086	13359
111934	13360
157697	13361
37817	13362
47581	13363
162579	13364
18145	13365
124003	13366
136398	13367
45364	13368
91305	13369
12504	13370
102212	13371
157338	13372
3314	13373
12469	13374
129557	13375
106618	13376
140910	13377
90859	13378
37873	13379
167288	13380
86729	13381
88606	13382
112242	13383
87139	13384
57237	13385
32632	13386
119596	13387
60351	13388
2370	13389
161674	13390
10317	13391
44069	13392
4679	13393
161978	13394
115885	13395
8110	13396
131909	13397
53863	13398
107576	13399
134111	13400
31222	13401
100900	13402
125484	13403
107686	13404
75326	13405
80191	13406
100434	13407
163034	13408
112730	13409
94254	13410
136225	13411
73372	13412
99802	13413
77452	13414
154809	13415
146309	13416
53993	13417
96096	13418
162736	13419
31404	13420
48469	13421
92951	13422
26496	13423
113595	13424
79534	13425
144489	13426
122618	13427
72723	13428
4967	13429
130294	13430
47106	13431
111168	13432
127131	13433
42944	13434
66775	13435
29144	13436
166154	13437
55010	13438
31766	13439
25642	13440
135200	13441
24625	13442
70095	13443
139979	13444
157320	13445
124045	13446
131028	13447
82966	13448
134455	13449
98551	13450
76698	13451
137991	13452
167182	13453
25969	13454
15216	13455
112479	13456
124637	13457
108622	13458
108297	13459
26835	13460
100808	13461
62603	13462
115200	13463
150478	13464
52650	13465
21192	13466
145862	13467
61510	13468
95519	13469
28057	13470
72182	13471
60739	13472
22916	13473
26918	13474
119264	13475
50429	13476
62465	13477
75057	13478
163421	13479
165723	13480
132201	13481
79559	13482
4157	13483
33559	13484
24352	13485
101650	13486
165322	13487
155542	13488
91424	13489
151433	13490
58603	13491
155146	13492
123469	13493
98145	13494
118009	13495
160122	13496
62365	13497
134049	13498
105677	13499
98192	13500
17391	13501
115812	13502
8003	13503
95312	13504
135523	13505
15592	13506
111232	13507
123455	13508
168021	13509
108565	13510
58732	13511
2045	13512
6147	13513
155897	13514
125202	13515
132148	13516
30728	13517
83034	13518
99141	13519
39961	13520
124253	13521
22518	13522
91680	13523
48866	13524
9489	13525
136644	13526
26791	13527
7600	13528
91517	13529
9876	13530
139754	13531
155717	13532
99577	13533
59795	13534
145915	13535
50890	13536
20391	13537
167462	13538
163511	13539
38669	13540
52131	13541
79850	13542
80579	13543
164289	13544
85467	13545
22751	13546
114207	13547
111570	13548
146955	13549
138569	13550
79323	13551
160779	13552
110482	13553
1837	13554
158339	13555
81264	13556
27510	13557
75503	13558
139106	13559
46122	13560
4975	13561
166562	13562
90613	13563
164424	13564
121453	13565
143154	13566
152711	13567
47779	13568
83458	13569
125154	13570
158588	13571
167740	13572
131895	13573
61006	13574
142968	13575
144247	13576
110606	13577
18568	13578
4463	13579
135251	13580
30034	13581
68703	13582
138143	13583
32950	13584
61114	13585
50156	13586
59867	13587
122292	13588
56624	13589
147443	13590
155287	13591
16808	13592
64138	13593
116994	13594
62628	13595
166670	13596
1088	13597
1498	13598
166741	13599
130461	13600
121252	13601
88667	13602
66315	13603
89009	13604
17677	13605
13750	13606
80199	13607
153167	13608
84958	13609
100175	13610
16566	13611
165973	13612
148808	13613
21636	13614
57578	13615
58814	13616
3678	13617
59938	13618
88314	13619
75396	13620
50212	13621
130923	13622
19072	13623
158313	13624
156732	13625
96817	13626
73503	13627
128514	13628
102128	13629
40938	13630
134085	13631
142797	13632
96559	13633
3096	13634
82165	13635
43210	13636
103100	13637
33715	13638
21786	13639
35321	13640
72442	13641
153905	13642
19236	13643
147293	13644
138614	13645
167024	13646
150813	13647
116595	13648
100779	13649
71274	13650
81914	13651
157716	13652
98591	13653
166714	13654
51194	13655
30756	13656
124784	13657
12792	13658
125462	13659
8722	13660
84063	13661
27066	13662
167877	13663
29871	13664
165901	13665
9401	13666
64691	13667
60587	13668
151408	13669
166074	13670
29710	13671
44307	13672
112295	13673
136967	13674
14275	13675
6931	13676
58983	13677
1832	13678
33714	13679
851	13680
112146	13681
63570	13682
158387	13683
51777	13684
64776	13685
39576	13686
21368	13687
105993	13688
62077	13689
71873	13690
52781	13691
142818	13692
84785	13693
159232	13694
69989	13695
41027	13696
48308	13697
156686	13698
45255	13699
7265	13700
83894	13701
119028	13702
76033	13703
14824	13704
121093	13705
1193	13706
152267	13707
163631	13708
69602	13709
129821	13710
53743	13711
103256	13712
97290	13713
127138	13714
55085	13715
611	13716
112451	13717
90158	13718
130431	13719
4236	13720
110152	13721
25888	13722
100494	13723
53786	13724
35241	13725
18311	13726
12844	13727
57252	13728
139414	13729
51669	13730
88788	13731
128759	13732
32193	13733
16891	13734
29580	13735
71033	13736
144453	13737
11724	13738
59376	13739
99382	13740
75936	13741
75076	13742
117534	13743
50570	13744
1352	13745
158198	13746
29094	13747
151278	13748
502	13749
107860	13750
149933	13751
26682	13752
130138	13753
9932	13754
21152	13755
115539	13756
121494	13757
117503	13758
158857	13759
6980	13760
85469	13761
148833	13762
122290	13763
159328	13764
35508	13765
100496	13766
11655	13767
157673	13768
21395	13769
151650	13770
98908	13771
106114	13772
144898	13773
117695	13774
101696	13775
131705	13776
46577	13777
51681	13778
80518	13779
135772	13780
106739	13781
48099	13782
46986	13783
15374	13784
56808	13785
78832	13786
10792	13787
39583	13788
52614	13789
123525	13790
17592	13791
132945	13792
126440	13793
108604	13794
38989	13795
51710	13796
145615	13797
87729	13798
67508	13799
51304	13800
129184	13801
103776	13802
131782	13803
58640	13804
119729	13805
120120	13806
9690	13807
100714	13808
153722	13809
66496	13810
48574	13811
153634	13812
103594	13813
1466	13814
40906	13815
107323	13816
89584	13817
88764	13818
54840	13819
166066	13820
22353	13821
68508	13822
12705	13823
58052	13824
85184	13825
45537	13826
153424	13827
129443	13828
131218	13829
109172	13830
167030	13831
149675	13832
76788	13833
4086	13834
24427	13835
104078	13836
144316	13837
91277	13838
131552	13839
639	13840
144843	13841
109529	13842
109181	13843
59028	13844
34303	13845
28715	13846
112585	13847
161325	13848
16484	13849
2737	13850
102207	13851
154296	13852
21239	13853
103145	13854
128124	13855
82460	13856
9511	13857
28717	13858
44650	13859
160664	13860
137812	13861
133431	13862
156094	13863
16288	13864
51009	13865
12828	13866
167798	13867
65671	13868
50519	13869
127792	13870
96204	13871
124696	13872
63646	13873
11573	13874
144336	13875
106232	13876
65469	13877
144971	13878
114620	13879
158429	13880
133737	13881
28626	13882
83641	13883
10451	13884
58623	13885
148127	13886
61382	13887
152227	13888
161842	13889
86938	13890
100727	13891
19533	13892
16037	13893
100752	13894
158120	13895
10330	13896
117428	13897
13094	13898
57977	13899
70644	13900
25835	13901
160910	13902
18803	13903
129560	13904
105954	13905
118857	13906
25041	13907
45324	13908
58209	13909
161064	13910
83106	13911
88270	13912
118027	13913
28204	13914
86166	13915
45946	13916
50401	13917
160016	13918
120379	13919
73981	13920
127861	13921
139347	13922
95463	13923
48314	13924
124423	13925
67087	13926
65474	13927
150197	13928
137795	13929
143689	13930
23984	13931
7370	13932
21393	13933
23764	13934
20998	13935
142237	13936
108177	13937
106219	13938
8541	13939
146373	13940
46658	13941
41242	13942
117150	13943
17428	13944
31953	13945
70056	13946
23432	13947
29006	13948
95897	13949
84458	13950
7983	13951
113994	13952
126310	13953
163420	13954
26170	13955
134551	13956
66666	13957
117863	13958
99874	13959
50762	13960
59605	13961
133810	13962
114247	13963
159596	13964
157550	13965
154742	13966
41970	13967
49318	13968
59591	13969
69317	13970
84065	13971
132596	13972
41196	13973
35806	13974
140877	13975
12094	13976
81479	13977
60702	13978
13128	13979
39980	13980
54507	13981
61677	13982
68365	13983
47429	13984
123391	13985
151701	13986
80387	13987
14103	13988
106950	13989
91028	13990
97647	13991
106279	13992
112969	13993
74243	13994
153699	13995
76723	13996
27232	13997
161174	13998
16197	13999
162835	14000
37352	14001
13596	14002
40874	14003
161415	14004
144750	14005
137114	14006
109340	14007
45616	14008
55785	14009
30979	14010
33902	14011
142727	14012
84082	14013
49232	14014
143300	14015
136279	14016
4692	14017
106106	14018
47069	14019
112876	14020
124061	14021
33275	14022
56523	14023
54946	14024
106747	14025
41890	14026
71327	14027
162041	14028
167690	14029
26887	14030
133113	14031
56847	14032
98678	14033
82235	14034
51594	14035
79251	14036
114978	14037
113271	14038
88332	14039
99672	14040
164603	14041
15100	14042
109271	14043
138106	14044
89959	14045
111591	14046
105344	14047
80993	14048
148394	14049
87055	14050
161008	14051
103929	14052
84574	14053
154070	14054
132622	14055
26078	14056
60802	14057
81389	14058
48692	14059
109230	14060
43211	14061
85999	14062
136687	14063
75403	14064
43845	14065
122209	14066
59862	14067
145024	14068
92574	14069
93238	14070
135632	14071
51701	14072
123238	14073
8278	14074
137735	14075
138038	14076
144910	14077
29056	14078
104924	14079
96439	14080
88446	14081
147499	14082
26658	14083
141641	14084
60532	14085
122901	14086
20848	14087
41992	14088
6077	14089
129639	14090
21576	14091
155724	14092
12849	14093
42484	14094
110857	14095
12600	14096
136197	14097
152850	14098
75485	14099
137683	14100
2827	14101
104392	14102
24942	14103
50847	14104
138868	14105
161260	14106
32100	14107
30192	14108
76940	14109
3726	14110
77404	14111
152573	14112
149909	14113
16252	14114
58614	14115
113986	14116
163105	14117
120479	14118
30851	14119
35913	14120
15875	14121
64209	14122
132201	14123
1747	14124
14965	14125
85316	14126
125928	14127
129305	14128
120962	14129
60494	14130
101113	14131
161688	14132
27713	14133
135591	14134
18248	14135
16078	14136
18553	14137
40644	14138
122332	14139
164223	14140
69615	14141
20035	14142
154090	14143
44741	14144
130407	14145
80598	14146
37118	14147
105578	14148
110953	14149
62332	14150
79486	14151
44879	14152
157227	14153
51560	14154
104727	14155
149376	14156
19646	14157
111163	14158
42778	14159
1229	14160
23374	14161
143492	14162
10135	14163
122140	14164
164527	14165
80608	14166
59741	14167
127690	14168
80091	14169
162344	14170
59167	14171
97298	14172
102551	14173
160213	14174
13238	14175
108105	14176
107763	14177
130920	14178
59669	14179
149660	14180
144524	14181
30707	14182
44919	14183
118434	14184
152855	14185
132608	14186
44680	14187
40402	14188
94265	14189
66987	14190
116129	14191
54397	14192
141451	14193
10804	14194
117488	14195
44114	14196
119285	14197
92157	14198
144909	14199
118019	14200
149957	14201
44049	14202
78018	14203
100642	14204
68613	14205
74333	14206
167952	14207
40586	14208
35453	14209
83224	14210
18821	14211
21724	14212
36812	14213
87335	14214
92951	14215
119825	14216
100525	14217
161242	14218
135725	14219
126694	14220
118935	14221
131543	14222
75710	14223
32970	14224
54876	14225
29420	14226
113192	14227
6305	14228
108244	14229
4077	14230
73135	14231
145665	14232
69194	14233
70727	14234
121261	14235
131242	14236
134749	14237
1077	14238
121355	14239
166256	14240
107683	14241
75805	14242
65829	14243
35716	14244
54557	14245
154964	14246
1010	14247
114556	14248
157976	14249
17462	14250
33748	14251
84261	14252
33036	14253
113610	14254
21001	14255
162375	14256
34403	14257
72103	14258
29587	14259
18605	14260
85151	14261
96732	14262
148548	14263
951	14264
69696	14265
133412	14266
81968	14267
66987	14268
162214	14269
69269	14270
52888	14271
103153	14272
97213	14273
133120	14274
100590	14275
83772	14276
31441	14277
53310	14278
45954	14279
153657	14280
76716	14281
62871	14282
50907	14283
111947	14284
23720	14285
152349	14286
110305	14287
60102	14288
65970	14289
161122	14290
154801	14291
88982	14292
79858	14293
14705	14294
121356	14295
84534	14296
57576	14297
29211	14298
134781	14299
96435	14300
81898	14301
41603	14302
140363	14303
137456	14304
145232	14305
142678	14306
1067	14307
68317	14308
1175	14309
91833	14310
49919	14311
60019	14312
109057	14313
91301	14314
144100	14315
38063	14316
54159	14317
101747	14318
6320	14319
57883	14320
72234	14321
104788	14322
28334	14323
16853	14324
44070	14325
62928	14326
58243	14327
7653	14328
114640	14329
159207	14330
165257	14331
137878	14332
44831	14333
113418	14334
5706	14335
61253	14336
68104	14337
122086	14338
71317	14339
7978	14340
42780	14341
42105	14342
19521	14343
165713	14344
62728	14345
89063	14346
61378	14347
10968	14348
135135	14349
34659	14350
118560	14351
156393	14352
97144	14353
65695	14354
36630	14355
54399	14356
39921	14357
116515	14358
1841	14359
146322	14360
73619	14361
38351	14362
92824	14363
85654	14364
31476	14365
158091	14366
6544	14367
59766	14368
68239	14369
105876	14370
119630	14371
15391	14372
31853	14373
146525	14374
77900	14375
106343	14376
15076	14377
167664	14378
90905	14379
84737	14380
115840	14381
2931	14382
74512	14383
76772	14384
137848	14385
104459	14386
103350	14387
94167	14388
110025	14389
155135	14390
14608	14391
107197	14392
161383	14393
91079	14394
82689	14395
59417	14396
93197	14397
1989	14398
91423	14399
81542	14400
233	14401
166265	14402
157925	14403
110715	14404
5595	14405
90405	14406
152012	14407
56129	14408
150422	14409
153436	14410
9789	14411
7989	14412
165549	14413
13210	14414
38919	14415
8501	14416
20588	14417
65914	14418
136225	14419
87956	14420
96230	14421
7570	14422
98152	14423
165400	14424
101800	14425
41002	14426
105922	14427
137742	14428
155851	14429
103035	14430
27942	14431
140276	14432
30966	14433
110295	14434
72758	14435
153049	14436
18237	14437
137967	14438
15094	14439
111154	14440
77600	14441
30102	14442
97399	14443
47100	14444
58847	14445
154083	14446
2282	14447
16746	14448
123776	14449
115991	14450
72647	14451
104353	14452
134860	14453
58407	14454
119161	14455
153428	14456
57298	14457
69571	14458
110754	14459
33561	14460
139520	14461
3069	14462
67079	14463
28976	14464
19001	14465
48538	14466
37476	14467
41346	14468
165879	14469
62501	14470
130307	14471
129259	14472
130095	14473
143025	14474
156944	14475
156937	14476
44097	14477
17263	14478
144888	14479
45056	14480
94122	14481
35660	14482
13010	14483
158080	14484
8360	14485
142993	14486
73190	14487
15138	14488
13002	14489
62728	14490
30390	14491
140902	14492
10173	14493
134441	14494
26142	14495
20250	14496
109116	14497
156840	14498
132766	14499
132308	14500
50328	14501
47013	14502
126068	14503
104676	14504
143199	14505
30595	14506
31605	14507
15905	14508
56694	14509
39997	14510
142211	14511
68757	14512
165254	14513
61400	14514
47385	14515
106790	14516
14452	14517
123377	14518
148517	14519
37264	14520
138242	14521
148966	14522
79519	14523
14467	14524
63457	14525
18497	14526
50775	14527
101211	14528
63399	14529
154090	14530
40254	14531
162721	14532
65316	14533
80811	14534
96080	14535
122407	14536
135349	14537
2348	14538
73837	14539
22636	14540
94892	14541
77457	14542
125641	14543
116222	14544
72278	14545
23298	14546
41705	14547
133054	14548
124641	14549
70471	14550
144469	14551
66299	14552
142850	14553
72234	14554
141505	14555
115039	14556
89408	14557
129666	14558
150354	14559
152964	14560
99078	14561
113619	14562
82226	14563
75364	14564
150214	14565
50706	14566
24777	14567
108682	14568
57118	14569
38475	14570
67291	14571
63006	14572
62753	14573
78547	14574
85892	14575
14484	14576
121681	14577
1911	14578
44107	14579
126614	14580
45090	14581
122584	14582
139438	14583
11528	14584
86084	14585
6661	14586
164868	14587
27159	14588
104197	14589
59364	14590
65850	14591
166619	14592
95034	14593
59273	14594
31085	14595
54790	14596
165295	14597
145996	14598
70237	14599
2635	14600
41133	14601
113104	14602
98808	14603
113557	14604
139524	14605
123620	14606
144381	14607
48227	14608
167369	14609
162982	14610
74368	14611
14537	14612
99089	14613
143891	14614
167662	14615
109508	14616
50825	14617
1305	14618
57042	14619
167364	14620
102893	14621
23366	14622
85190	14623
128702	14624
16729	14625
88220	14626
11467	14627
125750	14628
122293	14629
128249	14630
143756	14631
30771	14632
30956	14633
167280	14634
158022	14635
99124	14636
65553	14637
28546	14638
70892	14639
164725	14640
123008	14641
43773	14642
39785	14643
153074	14644
66548	14645
2805	14646
129299	14647
154035	14648
161881	14649
4791	14650
139326	14651
155648	14652
132087	14653
145065	14654
72658	14655
27666	14656
165240	14657
165649	14658
115784	14659
101936	14660
141299	14661
159579	14662
160330	14663
40921	14664
5382	14665
66124	14666
31703	14667
142577	14668
155281	14669
140341	14670
56273	14671
6117	14672
41884	14673
165628	14674
98878	14675
112373	14676
73851	14677
59438	14678
143550	14679
41004	14680
133685	14681
94848	14682
38636	14683
125803	14684
59588	14685
154052	14686
91960	14687
23204	14688
64873	14689
163912	14690
56265	14691
43476	14692
54094	14693
22880	14694
70592	14695
52115	14696
87947	14697
47330	14698
138762	14699
30662	14700
25389	14701
152133	14702
86271	14703
90675	14704
134148	14705
1750	14706
137193	14707
110634	14708
147245	14709
83640	14710
137291	14711
115347	14712
145966	14713
60691	14714
125400	14715
142630	14716
121611	14717
84390	14718
55830	14719
21879	14720
120166	14721
158512	14722
82520	14723
65288	14724
23227	14725
112416	14726
150727	14727
62639	14728
166003	14729
124500	14730
156830	14731
118381	14732
119293	14733
81018	14734
74843	14735
41383	14736
71755	14737
66937	14738
31768	14739
90160	14740
60731	14741
167707	14742
106186	14743
24235	14744
80900	14745
136639	14746
120242	14747
119307	14748
19898	14749
120926	14750
49958	14751
109170	14752
77507	14753
124230	14754
25940	14755
136199	14756
81702	14757
1211	14758
105399	14759
85726	14760
145842	14761
118228	14762
50151	14763
45190	14764
151449	14765
164432	14766
89118	14767
5954	14768
19975	14769
15435	14770
65231	14771
158542	14772
30789	14773
114332	14774
56633	14775
41884	14776
659	14777
96564	14778
165103	14779
47632	14780
15373	14781
76859	14782
104370	14783
28976	14784
12895	14785
162405	14786
147024	14787
91129	14788
48171	14789
6343	14790
9773	14791
136930	14792
20874	14793
37888	14794
11007	14795
24133	14796
17238	14797
118231	14798
76252	14799
4271	14800
16647	14801
16509	14802
27281	14803
133392	14804
102123	14805
27915	14806
132642	14807
80359	14808
76819	14809
146349	14810
79888	14811
47889	14812
51355	14813
15374	14814
11790	14815
72152	14816
101786	14817
98052	14818
102022	14819
62430	14820
88090	14821
72438	14822
78207	14823
41176	14824
57439	14825
11052	14826
42724	14827
33699	14828
55755	14829
158911	14830
41083	14831
89209	14832
164870	14833
86552	14834
165800	14835
145684	14836
33592	14837
109714	14838
125992	14839
99403	14840
158045	14841
77872	14842
68746	14843
63471	14844
62749	14845
80653	14846
98666	14847
39882	14848
157961	14849
120637	14850
106871	14851
12608	14852
154937	14853
115828	14854
24637	14855
112552	14856
158097	14857
109954	14858
93753	14859
1258	14860
35780	14861
102411	14862
50109	14863
89902	14864
14362	14865
56844	14866
97835	14867
112434	14868
117608	14869
107714	14870
51377	14871
4160	14872
25708	14873
1964	14874
9148	14875
148957	14876
51554	14877
95470	14878
163672	14879
108882	14880
114	14881
39706	14882
101356	14883
109171	14884
81236	14885
15553	14886
81189	14887
59162	14888
80041	14889
162683	14890
105949	14891
23265	14892
59880	14893
26791	14894
32852	14895
36804	14896
10474	14897
156657	14898
79144	14899
87787	14900
72621	14901
76126	14902
123263	14903
3450	14904
91137	14905
7258	14906
161436	14907
81437	14908
160788	14909
72318	14910
144157	14911
139681	14912
62025	14913
69595	14914
48255	14915
10024	14916
16845	14917
48729	14918
109979	14919
24348	14920
105304	14921
35867	14922
125524	14923
57106	14924
67042	14925
50959	14926
129697	14927
113850	14928
84906	14929
10090	14930
148187	14931
79221	14932
46679	14933
145200	14934
99496	14935
63876	14936
41278	14937
10884	14938
152066	14939
135467	14940
47733	14941
72672	14942
116947	14943
29138	14944
26734	14945
154125	14946
143165	14947
111280	14948
85691	14949
7756	14950
110877	14951
138778	14952
77158	14953
113807	14954
155836	14955
145190	14956
116901	14957
31433	14958
157884	14959
92780	14960
163609	14961
81865	14962
116884	14963
23345	14964
161535	14965
167222	14966
76043	14967
38009	14968
148094	14969
158600	14970
15658	14971
56875	14972
61955	14973
19102	14974
44936	14975
84536	14976
6486	14977
125506	14978
76684	14979
122054	14980
3940	14981
31887	14982
50921	14983
